1.737043967550472132e+02
1.657891012963604851e+02
1.593110442334012475e+02
1.527590049896201378e+02
1.469039624535923565e+02
1.415426945494488962e+02
1.363482512344896520e+02
1.319052011875010351e+02
1.272884180689515006e+02
1.232896008026666692e+02
1.195062816504385808e+02
1.160693155340074441e+02
1.126415033533976242e+02
1.093346251181179269e+02
1.061875996860679976e+02
1.032571994560966999e+02
1.006161673871958300e+02
9.803837727157981874e+01
9.542626443718170037e+01
9.319181035041418681e+01
9.093292719280653102e+01
8.893035813042102689e+01
8.476458010824181599e+01
8.121798788014922366e+01
7.798582820933791027e+01
7.489264647632187177e+01
7.210422551595165430e+01
6.964174349653477236e+01
6.724831009581467356e+01
6.497058670146108739e+01
6.286590179201298412e+01
6.088690431258238789e+01
5.902132179509941778e+01
5.813904769209515422e+01
5.726868385103301762e+01
5.568974800024696492e+01
5.410707755022182397e+01
5.258955971033954313e+01
5.190975650758716142e+01
5.122644073082155103e+01
5.052664041067286860e+01
9.979157666123346360e+01
9.852984888799794305e+01
9.731296627200103444e+01
9.496881396458135782e+01
9.266340480559917125e+01
9.046044349867182177e+01
8.834630195155909860e+01
8.636627470508503279e+01
8.447186422108515558e+01
8.348550264406333099e+01
8.257777281929956814e+01
8.087516500291241073e+01
7.921551975278893565e+01
7.763652119563424492e+01
7.682060709034192314e+01
7.603212610919354120e+01
7.529082879129940409e+01
7.385735856698229895e+01
7.315640131709186278e+01
7.246635996532441482e+01
7.175092907496792805e+01
7.048044158268712067e+01
6.916368004689729787e+01
6.857829571415355474e+01
6.740617917510556367e+01
6.621874282971724313e+01
6.510254252480942228e+01
6.402194762812365525e+01
6.345275836485591725e+01
6.296726359963289354e+01
6.244849904556060949e+01
6.145018668866250522e+01
6.049514732544001561e+01
5.957621427985510820e+01
5.869859915184292731e+01
5.825379071266139164e+01
5.781140293446724598e+01
5.696149945190639130e+01
5.610091458327458724e+01
5.530122026777746669e+01
5.454059478618521695e+01
5.415999606591571336e+01
5.378270681327540359e+01
5.340346327043220498e+01
5.268733565842305211e+01
5.230575072142783455e+01
5.161197596537793686e+01
5.124939656906045116e+01
5.089779949310161555e+01
5.025377976824909609e+01
7.437562722672568327e+01
7.392286326642094707e+01
7.301041598569682378e+01
7.250958407109902737e+01
7.161428072618743101e+01
7.118936902513786436e+01
9.434310073293923438e+01
9.317498116151685394e+01
9.206528244623329726e+01
9.098669699818810841e+01
8.993816930980567292e+01
8.889628185327401866e+01
8.787446008865897795e+01
8.690542804442857516e+01
8.639845342734257372e+01
8.549205538474029709e+01
8.456908814555958998e+01
8.363340258244778624e+01
8.275825736514919129e+01
8.231189249336195246e+01
8.185115790064264729e+01
8.142416605650421957e+01
8.058401565196786009e+01
7.972794225560593873e+01
7.892782112245077997e+01
7.851952561282186593e+01
7.812665463631122975e+01
